sample	maf_bin	num_correct	num_wrong	num_total	accuracy	continent
HGDP00001	[0.01, 0.03)	9082	217	9299	0.9766641574362834	CENTRAL_SOUTH_ASIA
HGDP00001	[0.03, 0.06)	10130	189	10319	0.981684271731757	CENTRAL_SOUTH_ASIA
HGDP00001	[0.06, 0.1)	10277	174	10451	0.9833508755143049	CENTRAL_SOUTH_ASIA
HGDP00001	[0.1, 0.18)	12632	266	12898	0.9793766475422546	CENTRAL_SOUTH_ASIA
HGDP00001	[0.18, 0.3)	11285	383	11668	0.9671751799794309	CENTRAL_SOUTH_ASIA
HGDP00001	[0.3, 0.51)	10485	567	11052	0.9486970684039088	CENTRAL_SOUTH_ASIA
HGDP00021	[0.01, 0.03)	9125	174	9299	0.9812883105710292	CENTRAL_SOUTH_ASIA
HGDP00021	[0.03, 0.06)	10130	189	10319	0.981684271731757	CENTRAL_SOUTH_ASIA
HGDP00021	[0.06, 0.1)	10235	216	10451	0.9793321213281025	CENTRAL_SOUTH_ASIA
HGDP00021	[0.1, 0.18)	12571	327	12898	0.9746472321290123	CENTRAL_SOUTH_ASIA
HGDP00021	[0.18, 0.3)	11208	460	11668	0.9605759341789509	CENTRAL_SOUTH_ASIA
HGDP00021	[0.3, 0.51)	10485	567	11052	0.9486970684039088	CENTRAL_SOUTH_ASIA
HGDP00023	[0.01, 0.03)	9130	169	9299	0.9818260027959995	CENTRAL_SOUTH_ASIA
HGDP00023	[0.03, 0.06)	10153	166	10319	0.9839131698808024	CENTRAL_SOUTH_ASIA
HGDP00023	[0.06, 0.1)	10299	152	10451	0.985455937230887	CENTRAL_SOUTH_ASIA
HGDP00023	[0.1, 0.18)	12577	321	12898	0.9751124205303148	CENTRAL_SOUTH_ASIA
HGDP00023	[0.18, 0.3)	11239	429	11668	0.963232773397326	CENTRAL_SOUTH_ASIA
HGDP00023	[0.3, 0.51)	10532	520	11052	0.9529496923633731	CENTRAL_SOUTH_ASIA
HGDP00039	[0.01, 0.03)	9147	152	9299	0.983654156360899	CENTRAL_SOUTH_ASIA
HGDP00039	[0.03, 0.06)	10191	128	10319	0.9875956972574862	CENTRAL_SOUTH_ASIA
HGDP00039	[0.06, 0.1)	10287	164	10451	0.984307721749115	CENTRAL_SOUTH_ASIA
HGDP00039	[0.1, 0.18)	12625	273	12898	0.978833927740735	CENTRAL_SOUTH_ASIA
HGDP00039	[0.18, 0.3)	11288	380	11668	0.9674322934521769	CENTRAL_SOUTH_ASIA
HGDP00039	[0.3, 0.51)	10610	442	11052	0.9600072385088672	CENTRAL_SOUTH_ASIA
HGDP00052	[0.01, 0.03)	9138	161	9299	0.9826863103559522	CENTRAL_SOUTH_ASIA
HGDP00052	[0.03, 0.06)	10160	159	10319	0.9845915301870336	CENTRAL_SOUTH_ASIA
HGDP00052	[0.06, 0.1)	10161	290	10451	0.972251459190508	CENTRAL_SOUTH_ASIA
HGDP00052	[0.1, 0.18)	12585	313	12898	0.9757326717320515	CENTRAL_SOUTH_ASIA
HGDP00052	[0.18, 0.3)	11226	442	11668	0.9621186150154268	CENTRAL_SOUTH_ASIA
HGDP00052	[0.3, 0.51)	10512	540	11052	0.9511400651465798	CENTRAL_SOUTH_ASIA
HGDP00068	[0.01, 0.03)	9175	124	9299	0.9866652328207334	CENTRAL_SOUTH_ASIA
HGDP00068	[0.03, 0.06)	10158	161	10319	0.9843977129566819	CENTRAL_SOUTH_ASIA
HGDP00068	[0.06, 0.1)	10321	130	10451	0.9875609989474692	CENTRAL_SOUTH_ASIA
HGDP00068	[0.1, 0.18)	12710	188	12898	0.9854240967591875	CENTRAL_SOUTH_ASIA
HGDP00068	[0.18, 0.3)	11336	332	11668	0.9715461090161125	CENTRAL_SOUTH_ASIA
HGDP00068	[0.3, 0.51)	10677	375	11052	0.9660694896851248	CENTRAL_SOUTH_ASIA
HGDP00086	[0.01, 0.03)	9127	172	9299	0.9815033874610173	CENTRAL_SOUTH_ASIA
