sample	maf_bin	num_correct	num_wrong	num_total	accuracy	continent
HGDP00001	[0.01, 0.03)	9089	210	9299	0.977416926551242	CENTRAL_SOUTH_ASIA
HGDP00001	[0.03, 0.06)	10109	210	10319	0.9796491908130632	CENTRAL_SOUTH_ASIA
HGDP00001	[0.06, 0.1)	10272	179	10451	0.9828724523968998	CENTRAL_SOUTH_ASIA
HGDP00001	[0.1, 0.18)	12624	274	12898	0.9787563963405179	CENTRAL_SOUTH_ASIA
HGDP00001	[0.18, 0.3)	11274	394	11668	0.9662324305793624	CENTRAL_SOUTH_ASIA
HGDP00001	[0.3, 0.51)	10446	606	11052	0.9451682953311618	CENTRAL_SOUTH_ASIA
HGDP00021	[0.01, 0.03)	9097	202	9299	0.9782772341111947	CENTRAL_SOUTH_ASIA
HGDP00021	[0.03, 0.06)	10119	200	10319	0.9806182769648222	CENTRAL_SOUTH_ASIA
HGDP00021	[0.06, 0.1)	10234	217	10451	0.9792364367046216	CENTRAL_SOUTH_ASIA
HGDP00021	[0.1, 0.18)	12556	342	12898	0.9734842611257559	CENTRAL_SOUTH_ASIA
HGDP00021	[0.18, 0.3)	11160	508	11668	0.9564621186150154	CENTRAL_SOUTH_ASIA
HGDP00021	[0.3, 0.51)	10440	612	11052	0.9446254071661238	CENTRAL_SOUTH_ASIA
HGDP00023	[0.01, 0.03)	9136	163	9299	0.9824712334659641	CENTRAL_SOUTH_ASIA
HGDP00023	[0.03, 0.06)	10135	184	10319	0.9821688148076364	CENTRAL_SOUTH_ASIA
HGDP00023	[0.06, 0.1)	10294	157	10451	0.984977514113482	CENTRAL_SOUTH_ASIA
HGDP00023	[0.1, 0.18)	12570	328	12898	0.9745697007287951	CENTRAL_SOUTH_ASIA
HGDP00023	[0.18, 0.3)	11226	442	11668	0.9621186150154268	CENTRAL_SOUTH_ASIA
HGDP00023	[0.3, 0.51)	10503	549	11052	0.9503257328990228	CENTRAL_SOUTH_ASIA
HGDP00039	[0.01, 0.03)	9126	173	9299	0.9813958490160233	CENTRAL_SOUTH_ASIA
HGDP00039	[0.03, 0.06)	10169	150	10319	0.9854637077236166	CENTRAL_SOUTH_ASIA
HGDP00039	[0.06, 0.1)	10278	173	10451	0.9834465601377859	CENTRAL_SOUTH_ASIA
HGDP00039	[0.1, 0.18)	12531	367	12898	0.9715459761203288	CENTRAL_SOUTH_ASIA
HGDP00039	[0.18, 0.3)	11226	442	11668	0.9621186150154268	CENTRAL_SOUTH_ASIA
HGDP00039	[0.3, 0.51)	10623	429	11052	0.9611834961997828	CENTRAL_SOUTH_ASIA
HGDP00052	[0.01, 0.03)	9130	169	9299	0.9818260027959995	CENTRAL_SOUTH_ASIA
HGDP00052	[0.03, 0.06)	10153	166	10319	0.9839131698808024	CENTRAL_SOUTH_ASIA
HGDP00052	[0.06, 0.1)	10157	294	10451	0.971868720696584	CENTRAL_SOUTH_ASIA
HGDP00052	[0.1, 0.18)	12579	319	12898	0.975267483330749	CENTRAL_SOUTH_ASIA
HGDP00052	[0.18, 0.3)	11244	424	11668	0.9636612958519026	CENTRAL_SOUTH_ASIA
HGDP00052	[0.3, 0.51)	10463	589	11052	0.9467064784654361	CENTRAL_SOUTH_ASIA
HGDP00068	[0.01, 0.03)	9152	147	9299	0.9841918485858695	CENTRAL_SOUTH_ASIA
HGDP00068	[0.03, 0.06)	10156	163	10319	0.98420389572633	CENTRAL_SOUTH_ASIA
HGDP00068	[0.06, 0.1)	10314	137	10451	0.9868912065831021	CENTRAL_SOUTH_ASIA
HGDP00068	[0.1, 0.18)	12681	217	12898	0.983175686152892	CENTRAL_SOUTH_ASIA
HGDP00068	[0.18, 0.3)	11302	366	11668	0.9686321563249914	CENTRAL_SOUTH_ASIA
HGDP00068	[0.3, 0.51)	10594	458	11052	0.9585595367354325	CENTRAL_SOUTH_ASIA
