sample	maf_bin	num_correct	num_wrong	num_total	accuracy	continent
HGDP00001	[0.01, 0.03)	9103	196	9299	0.9789224647811593	CENTRAL_SOUTH_ASIA
HGDP00001	[0.03, 0.06)	10128	191	10319	0.9814904545014052	CENTRAL_SOUTH_ASIA
HGDP00001	[0.06, 0.1)	10280	171	10451	0.9836379293847479	CENTRAL_SOUTH_ASIA
HGDP00001	[0.1, 0.18)	12641	257	12898	0.9800744301442084	CENTRAL_SOUTH_ASIA
HGDP00001	[0.18, 0.3)	11271	397	11668	0.9659753171066164	CENTRAL_SOUTH_ASIA
HGDP00001	[0.3, 0.51)	10457	595	11052	0.9461635903003981	CENTRAL_SOUTH_ASIA
HGDP00021	[0.01, 0.03)	9098	201	9299	0.9783847725561888	CENTRAL_SOUTH_ASIA
HGDP00021	[0.03, 0.06)	10122	197	10319	0.9809090028103499	CENTRAL_SOUTH_ASIA
HGDP00021	[0.06, 0.1)	10229	222	10451	0.9787580135872165	CENTRAL_SOUTH_ASIA
HGDP00021	[0.1, 0.18)	12563	335	12898	0.9740269809272756	CENTRAL_SOUTH_ASIA
HGDP00021	[0.18, 0.3)	11202	466	11668	0.9600617072334591	CENTRAL_SOUTH_ASIA
HGDP00021	[0.3, 0.51)	10482	570	11052	0.9484256243213898	CENTRAL_SOUTH_ASIA
HGDP00023	[0.01, 0.03)	9136	163	9299	0.9824712334659641	CENTRAL_SOUTH_ASIA
HGDP00023	[0.03, 0.06)	10156	163	10319	0.98420389572633	CENTRAL_SOUTH_ASIA
HGDP00023	[0.06, 0.1)	10299	152	10451	0.985455937230887	CENTRAL_SOUTH_ASIA
HGDP00023	[0.1, 0.18)	12558	340	12898	0.9736393239261901	CENTRAL_SOUTH_ASIA
HGDP00023	[0.18, 0.3)	11246	422	11668	0.9638327048337333	CENTRAL_SOUTH_ASIA
HGDP00023	[0.3, 0.51)	10537	515	11052	0.9534020991675715	CENTRAL_SOUTH_ASIA
HGDP00039	[0.01, 0.03)	9149	150	9299	0.9838692332508872	CENTRAL_SOUTH_ASIA
HGDP00039	[0.03, 0.06)	10181	138	10319	0.9866266111057272	CENTRAL_SOUTH_ASIA
HGDP00039	[0.06, 0.1)	10286	165	10451	0.9842120371256339	CENTRAL_SOUTH_ASIA
HGDP00039	[0.1, 0.18)	12608	290	12898	0.9775158939370445	CENTRAL_SOUTH_ASIA
HGDP00039	[0.18, 0.3)	11285	383	11668	0.9671751799794309	CENTRAL_SOUTH_ASIA
HGDP00039	[0.3, 0.51)	10608	444	11052	0.9598262757871878	CENTRAL_SOUTH_ASIA
HGDP00052	[0.01, 0.03)	9137	162	9299	0.9825787719109582	CENTRAL_SOUTH_ASIA
HGDP00052	[0.03, 0.06)	10165	154	10319	0.985076073262913	CENTRAL_SOUTH_ASIA
HGDP00052	[0.06, 0.1)	10158	293	10451	0.9719644053200651	CENTRAL_SOUTH_ASIA
HGDP00052	[0.1, 0.18)	12597	301	12898	0.9766630485346566	CENTRAL_SOUTH_ASIA
HGDP00052	[0.18, 0.3)	11264	404	11668	0.9653753856702091	CENTRAL_SOUTH_ASIA
HGDP00052	[0.3, 0.51)	10509	543	11052	0.9508686210640608	CENTRAL_SOUTH_ASIA
HGDP00068	[0.01, 0.03)	9165	134	9299	0.9855898483707926	CENTRAL_SOUTH_ASIA
HGDP00068	[0.03, 0.06)	10155	164	10319	0.9841069871111542	CENTRAL_SOUTH_ASIA
HGDP00068	[0.06, 0.1)	10314	137	10451	0.9868912065831021	CENTRAL_SOUTH_ASIA
HGDP00068	[0.1, 0.18)	12713	185	12898	0.9856566909598388	CENTRAL_SOUTH_ASIA
HGDP00068	[0.18, 0.3)	11317	351	11668	0.9699177236887213	CENTRAL_SOUTH_ASIA
HGDP00068	[0.3, 0.51)	10601	451	11052	0.9591929062613102	CENTRAL_SOUTH_ASIA
HGDP00086	[0.01, 0.03)	9126	173	9299	0.9813958490160233	CENTRAL_SOUTH_ASIA
HGDP00086	[0.03, 0.06)	10111	208	10319	0.9798430080434151	CENTRAL_SOUTH_ASIA
HGDP00086	[0.06, 0.1)	10256	195	10451	0.9813414984212037	CENTRAL_SOUTH_ASIA
HGDP00086	[0.1, 0.18)	12556	342	12898	0.9734842611257559	CENTRAL_SOUTH_ASIA
HGDP00086	[0.18, 0.3)	11265	403	11668	0.9654610901611245	CENTRAL_SOUTH_ASIA
HGDP00086	[0.3, 0.51)	10538	514	11052	0.9534925805284111	CENTRAL_SOUTH_ASIA
HGDP00092	[0.01, 0.03)	9177	122	9299	0.9868803097107216	CENTRAL_SOUTH_ASIA
HGDP00092	[0.03, 0.06)	10198	121	10319	0.9882740575637174	CENTRAL_SOUTH_ASIA
HGDP00092	[0.06, 0.1)	10291	160	10451	0.984690460243039	CENTRAL_SOUTH_ASIA
HGDP00092	[0.1, 0.18)	12640	258	12898	0.9799968987439913	CENTRAL_SOUTH_ASIA
HGDP00092	[0.18, 0.3)	11280	388	11668	0.9667466575248543	CENTRAL_SOUTH_ASIA
HGDP00092	[0.3, 0.51)	10493	559	11052	0.9494209192906261	CENTRAL_SOUTH_ASIA
HGDP00099	[0.01, 0.03)	9176	123	9299	0.9867727712657275	CENTRAL_SOUTH_ASIA
HGDP00099	[0.03, 0.06)	10197	122	10319	0.9881771489485415	CENTRAL_SOUTH_ASIA
HGDP00099	[0.06, 0.1)	10315	136	10451	0.9869868912065831	CENTRAL_SOUTH_ASIA
HGDP00099	[0.1, 0.18)	12662	236	12898	0.9817025895487672	CENTRAL_SOUTH_ASIA
HGDP00099	[0.18, 0.3)	11354	314	11668	0.9730887898525883	CENTRAL_SOUTH_ASIA
HGDP00099	[0.3, 0.51)	10566	486	11052	0.9560260586319218	CENTRAL_SOUTH_ASIA
HGDP00100	[0.01, 0.03)	9173	126	9299	0.9864501559307453	CENTRAL_SOUTH_ASIA
HGDP00100	[0.03, 0.06)	10200	119	10319	0.9884678747940692	CENTRAL_SOUTH_ASIA
HGDP00100	[0.06, 0.1)	10319	132	10451	0.9873696297005071	CENTRAL_SOUTH_ASIA
HGDP00100	[0.1, 0.18)	12642	256	12898	0.9801519615444255	CENTRAL_SOUTH_ASIA
HGDP00100	[0.18, 0.3)	11309	359	11668	0.9692320877613987	CENTRAL_SOUTH_ASIA
HGDP00100	[0.3, 0.51)	10504	548	11052	0.9504162142598624	CENTRAL_SOUTH_ASIA
HGDP00105	[0.01, 0.03)	9150	149	9299	0.9839767716958813	CENTRAL_SOUTH_ASIA
HGDP00105	[0.03, 0.06)	10131	188	10319	0.9817811803469328	CENTRAL_SOUTH_ASIA
